IE system,130.08076067200454,375
Knowledge resources,129.98482834530296,376
Labeled training data,129.96757395834538,377
NER task,129.8600704264536,378
Service providers,129.83188255317327,379
Support Vector Machines,129.82723856501616,380
Test data,129.81537773046875,381
Fine-grained representation,129.7990921172859,382
Promoting translation quality,129.62437613384463,383
Leaf topic,129.62437613384463,384
Communication task,129.62437613384463,385
Communication task designers,129.62437613384463,386
Service candidates,129.62437613384463,387
Scenario description,129.62437613384463,388
Mapped mt services,129.62437613384463,389
Japanese-English orientation task,129.62437613384463,390
Mediated communication,129.62437613384463,391
Wrap in-domain resources,129.62437613384463,392
In-domain resource usage,129.62437613384463,393
Scenario description language,129.62437613384463,394
Task-oriented mt mediated communication,129.62437613384463,395
Scenario-based composite service,129.62437613384463,396
Student life,129.62437613384463,397
Campus orientation task,129.62437613384463,398
Task-oriented machine translation mediated communication,129.62437613384463,399
Legal procedure,129.62437613384463,400
Return solution,129.62437613384463,401
Backtracking strategy,129.62437613384463,402
Human-human interaction,129.60011398870483,403
Word pairs,129.59008194031048,404
SoNaR project,129.5723175032108,405
In-domain resources,129.5373664524086,406
TTS system,129.5340926572535,407
Task designer,129.51140863688124,408
Bulgarian National Corpus,129.3629821184113,409
Non-trivial task,129.34826879909087,410
Supervised machine learning methods,129.12028002214356,411
Frame types,129.10956302682825,412
DBpedia knowledge base,129.09479553134588,413
Compound expression,129.0807749809901,414
Medical terms,129.02066815046783,415
Domain independence,128.79640688164727,416
Design issues,128.75457582491072,417
Hybrid method,128.7483781572082,418
Demonstrator projects,128.72721654566703,419
Conditional probability,128.6788072411291,420
Unstructured Information,128.5162020974749,421
Data elements,128.50309873063816,422
Maximum likelihood estimates,128.40275036268213,423
Modern Standard Arabic,128.3733333101609,424
Service composition,128.3498967128653,425
Target language corpus,128.33423124953697,426
Standard metrics,128.3057701874568,427
Direct objects,128.16593423990525,428
Discourse relations,128.10046973290446,429
Language identification,128.0827752239611,430
Functional Generative Description,127.95863513758741,431
Dialogue management,127.86282926714011,432
False Alarm probability,127.8274864561281,433
Classification accuracy,127.77027293871652,434
Respective language,127.74781624494972,435
Development purposes,127.65674193674931,436
Computer vision,127.63573748962517,437
Target language text,127.58020829670204,438
Linguistic categories,127.53638141703959,439
Correct class,127.52576171506735,440
Function labels,127.51674104836275,441
Filtering process,127.50372168027934,442
Subjectivity analysis,127.46413720190321,443
Segmentation model,127.45590128766707,444
Question type,127.44177684068563,445
Model accuracy,127.42521721026424,446
Clustering process,127.40483720876546,447
Pointwise mutual information,127.36143428372088,448
Technical domains,127.2757335573242,449
Language names,127.19356861183041,450
Selectional preferences,127.16978364181159,451
General-purpose annotation tools,127.16554961451038,452
Kernel function,127.16472531891486,453
Arabic dialects,127.06319113585414,454
Scientific knowledge,127.0463372889717,455
Log-linear model,126.91470228316757,456
Data quality,126.83636792335528,457
Active learning,126.77390640634985,458
Language model,126.72421341951531,459
Query interface,126.7162219663187,460
Classification system,126.6658430478692,461
Patent Translation Task,126.65976869294173,462
HTML structure,126.58193464442047,463
Language services,126.57740519213985,464
POS patterns,126.55070241614158,465
Foundation Integrated Research Program,126.48389402628891,466
DARPA TIDES Project,126.48389402628527,467
Czech data,126.47145922228083,468
Unit selection voices,126.37181419079207,469
Functional expressions,126.33609658883142,470
Exploratory studies,126.30866914275975,471
Multilingual lexical resources,126.24677211211383,472
Speech translation system,126.24376906866564,473
Speech processing,126.19848513144825,474
Content usages,126.17804483273721,475
Translational probability,126.13989626990951,476
Contextual features,126.11138100377502,477
Performance drops,126.05557166376457,478
Sign language,126.00968961065291,479
Linguistic resources,125.97251663204042,480
Alignment process,125.8705766099065,481
Machine learning approaches,125.86074416041447,482
German research council DFG,125.85735545695934,483
Scientific community,125.83430721950572,484
Open source,125.76330973789482,485
Spell checker,125.72235934084529,486
Meta data,125.69673403298111,487
Expensive task,125.66363599814576,488
Evaluation plan,125.55190266323552,489
MT quality,125.53312832333359,490
Latent Semantic Analysis,125.50902689749637,491
Domain specific terms,125.43617680013722,492
Word segmentation,125.42086340920287,493
Sequence models,125.38809328688149,494
Data types,125.35551503294027,495
Reordering model,125.1941202612179,496
Automatic detection,125.09374301459866,497
Language researchers,125.05012526695646,498
Language identifier,124.9964316090336,499
Written text,124.95403364105732,500
Target data,124.92462949436958,501
Lexicon model,124.90584334340383,502
Relational database,124.89462083619492,503
Emotional categories,124.82408142484564,504
Lexical-semantic resources,124.79645780283681,505
Information Engineering,124.77854175546781,506
Phrase types,124.51595236710091,507
Translation service,124.36473245806337,508
State-of-the-art approaches,124.32041665637007,509
Research data,124.30110527189754,510
Part-of-speech analysis,124.30042702712672,511
IBM model,124.23341863643873,512
Annotation schema,124.20549614912306,513
Rule application,124.11681900607618,514
Sketch Engine,123.98909434596135,515
Graph-based algorithm,123.98184204810605,516
Life sciences,123.97068619101628,517
Retrieval process,123.93498039475708,518
Language impairment,123.90191787880394,519
Conceptual model,123.90047052288173,520
Web server,123.89088527002059,521
XML representation,123.8857215764292,522
Virtual human,123.83960483503324,523
Baseline performance,123.79146997417138,524
Performance scores,123.76236752124896,525
Term recognition,123.69012655118786,526
Feature selection,123.67884813932142,527
Passive voice,123.56759199315638,528
Typed feature structures,123.51106318642996,529
Data-driven techniques,123.48620707170267,530
Structured data,123.42201710422069,531
Ontology development,123.3745749808404,532
Evaluation resources,123.34042667400354,533
Rhetorical relations,123.30524729229364,534
Classification problem,123.2247905022723,535
Web-based user interface,123.12056448563453,536
State-of-the-art performance,123.05189288998008,537
WSD task,123.03812322349768,538
Predefined categories,123.01868691449636,539
System performance,122.95424342835668,540
Office environment,122.91956881879742,541
RDF data,122.88058571789588,542
Phonetic features,122.8565845682715,543
Binary feature,122.47617327752596,544
Speech recognition engine,122.37211949677658,545
Inverted index,122.35970948987233,546
Novel features,122.26873959273507,547
Automated process,122.25348131533974,548
Patent domain,122.24414819170488,549
Terminology extraction,122.12735140555469,550
Sentence boundary detection,121.97149318175798,551
Dependency information,121.96045484964816,552
Digital language resources,121.95239619371932,553
Language experts,121.93586062441864,554
Stanford parser,121.9346839276368,555
Intercultural collaboration,121.83809071119686,556
Medical concepts,121.82565593371328,557
Evaluation dataset,121.81795887783301,558
N-gram,121.79967088141711,559
Training corpus,121.79527675125883,560
Temporal annotation,121.78478429301686,561
Linguistic processing,121.75995527171017,562
Sparse data problem,121.65078055508638,563
Human annotators,121.61532722694938,564
Conversational data,121.57688789847452,565
Data sparsity,121.53496272005941,566
Annotation services,121.46240872437556,567
Word boundary information,121.39972845810553,568
Research papers,121.3879241910945,569
Research Institute,121.36849818650626,570
On-going project,121.32499442990047,571
State-of-the-art asr systems,121.2814067107829,572
Conversion procedure,121.26453935425161,573
Speech technology researchers,121.17824943848609,574
Berkeley parser,121.16151854325653,575
Parallel training data,121.13615809653129,576
Error analysis,121.13269389826746,577
Non-redundant information,121.12004335207166,578
Source data,121.0352776209611,579
Search patterns,121.03515251146746,580
Limited domain,120.89043857988509,581
Arabic language,120.86018842204794,582
Recognition performance,120.84791474834219,583
TALP Research Center,120.77710833588935,584
Evaluation measures,120.77357849027794,585
Access rights,120.74690125554662,586
Language modeling,120.68896901989956,587
Semantic processing,120.6838003603043,588
Word-by-word basis,120.67471984988515,589
Annotation principles,120.62066883545958,590
Category hierarchy,120.62022782453278,591
Translation accuracy,120.61669644101858,592
Grammar rules,120.60168898286611,593
Person names,120.59640547554409,594
Sentence alignment,120.53004779087314,595
Subjectivity lexicon,120.52145014592679,596
Semantic relations,120.51597796973874,597
System combination,120.47945206794247,598
Corpus-based methods,120.41423896522792,599
State-of-the-art phrase-based smt system,120.37417240586365,600
Distance metric,120.36177856061477,601
CoNLL 2007 Shared Task,120.3579504679874,602
Web queries,120.33753983879797,603
Linguistic ontology,120.3148374461307,604
Event type,120.31196891225682,605
Category names,120.25652504613754,606
Domain labels,120.20493788951717,607
Supervised system,120.18482244370898,608
Technical infrastructure,120.17197172521628,609
Iterative process,120.10308077137142,610
Aerospace domain,120.00820722478966,611
Target word,119.98711105333314,612
ILI concepts,119.97165803629468,613
Data-driven parsers,119.74568350713525,614
Machine translation output,119.73894976158044,615
Conducting research,119.70572386555432,616
Cosine similarity,119.6512463477884,617
IR engine,119.62247119110543,618
Text classification,119.61230527903444,619
ISO 12620 Data Category Registry,119.60552302020369,620
Speech technology,119.60190888310717,621
Rhetorical Structure Theory,119.57840624943492,622
English task,119.56911793151448,623
Low-density languages,119.53035901080875,624
Language generation,119.49827979759903,625
Machine learning tools,119.4592560548881,626
Training material,119.45149372880951,627
Source sentence,119.45010669234534,628
Translation resources,119.4168891604022,629
Treebank annotation,119.40364162606056,630
Clustering algorithm,119.32911014941055,631
Language model training,119.27356764562319,632
Computation time,119.27269117764808,633
Croatian language,119.25472772604735,634
Pennsylvania 3600 Market Street,119.25165341738102,635
State-of-the-art nlp tools,119.21431707025113,636
Quaero program,119.20044162717022,637
Corresponding concept,119.19786754714005,638
Tagging task,119.11084636316991,639
Text types,119.08229143129574,640
Named entity annotation,119.07731431100547,641
Keyword search,119.07430896592996,642
Software developers,119.06071746067573,643
Software resources,119.00156267256534,644
Human Language Technology,118.930122805672,645
Shallow features,118.91922254103702,646
Transcription task,118.91597996416021,647
Minimum Description Length,118.83096310260225,648
Supervised methods,118.81644041374238,649
Extraction process,118.80394007747964,650
Domain terminology,118.78713750826137,651
Corpus Pattern Analysis,118.7664765888585,652
Training examples,118.76212366959226,653
Web browser,118.69660714649035,654
Translation candidates,118.68586888740174,655
Open source software,118.55048798863209,656
Dependency-based evaluation,118.54099150671209,657
Natural language processing research,118.38538319474901,658
System evaluation,118.32551920475271,659
Bantu languages,118.26077270106907,660
Human-computer interaction,118.24944716798927,661
Annotated corpus,118.18370847221922,662
NER model,118.12991738866913,663
Extraction of term candidates,118.09867784395465,664
Endangered languages,118.08577507780137,665
Language model adaptation,118.0766232347778,666
Normalization process,118.04057576842752,667
Error sources,117.96659225734402,668
Verb classes,117.95749788160356,669
Multimedia data,117.90759423618147,670
Stand-off annotation,117.88355352670806,671
Co-occurrence analysis,117.87645216149758,672
Feature extraction,117.83343148598215,673
Knowledge acquisition,117.79587277568226,674
NLP analysis,117.73259341780067,675
Broader research community,117.72714368091329,676
Annotation tool,117.63958573580612,677
Feature structures,117.61364861645598,678
Hand-written rules,117.60269256968604,679
Automatic alignment,117.6022797738824,680
Manual annotation process,117.56932063514614,681
Search mode,117.50950373734122,682
Speech analysis,117.48342034262714,683
Multilingual resources,117.44475515412705,684
Word categories,117.43366820585106,685
NLP tools,117.3701593301248,686
Pre-defined patterns,117.33098319081182,687
Language data,117.32645177692757,688
Distributional features,117.3163421943209,689
Sparse data,117.2994830418811,690
Context words,117.26369652366657,691
Translation probabilities,117.2535746481899,692
Unstructured Information Management,117.2250170926709,693
Alignment tools,117.1498770282451,694
Discourse structure,117.09945219042493,695
Easier task,117.09286481975505,696
Automatic term recognition,117.08479271458418,697
Pilot study,117.06960947180414,698
Unknown words,117.06566904603369,699
Single language,117.05499296870585,700
Labeling task,116.9707100540545,701
Occurring text,116.94179462771353,702
Moses toolkit,116.91938095581281,703
Word-based models,116.91449353214375,704
Analysis engines,116.91255504863511,705
Statistical machine learning,116.79036817467204,706
Collaborative Research Center,116.7874129949123,707
Web data,116.72569754944107,708
Machine Reading,116.63827057871822,709
Morphological analyzer,116.59101326900236,710
Data-driven methods,116.56395716827319,711
Redundant information,116.54549891365241,712
LMF standard,116.54223589061075,713
Content delivery,116.52712529058408,714
Scandinavian languages,116.50639990869604,715
Database server,116.49835433357111,716
Multilingual context,116.45089179207935,717
Challenging task,116.44648032165605,718
LMF model,116.4094920692005,719
Empirical analysis,116.4020192773387,720
Supervised machine learning,116.27630918887371,721
Text data,116.22766392144376,722
English data,116.22219380937713,723
Corpus processing pipeline,116.21064135880079,724
Internet search,116.17697398209202,725
Recording software,116.17452075913025,726
IE process,116.17217155068647,727
Demonstration projects,116.11836107391719,728
Component words,116.09740437548317,729
Hybrid approaches,116.0771755557962,730
Underlying data structure,116.064301297989,731
Topic structure,116.01178582517969,732
Markup Language,115.97806351495456,733
Conversational speech,115.97609445102535,734
Rigid concepts,115.96659956552685,735
OCR process,115.89094299475619,736
Slot Filling task,115.81423721152169,737
Document language,115.57290396054304,738
Resource Description Framework,115.55260999651546,739
Arabic Treebank,115.51933443771486,740
Corpus Encoding Standard,115.51243943927147,741
Key idea,115.50642023556611,742
Computer Science Department,115.43033894605105,743
Extracted information,115.23572158844672,744
Annotated training data,115.13598882448969,745
Running system,115.04310829449969,746
Naive Bayes classifier,114.98534498970184,747
Adapted language model,114.94421356008024,748
Language technology tools,114.89011429134007,749
Morpho-syntactic properties,114.85187330117878,750
Compound splitting,114.84634859682774,751
Part-of-speech category,114.64468470464271,752
Target documents,114.64316219482498,753
Web search,114.63257274199987,754
Grammar engineer,114.61645366649464,755
POS tags,114.6110295902563,756
Compound analysis,114.58675979316467,757
Rule-based methods,114.58365650471387,758
FrameNet database,114.57312901712976,759
Occurring data,114.50269014852165,760
Figurative language,114.50107314593333,761
Metadata description,114.448134363196,762
RDF triples,114.352746225788,763
EU languages,114.32849686467762,764
Easy process,114.3043694419357,765
Type errors,114.29067651948208,766
Emotion categories,114.07421448455716,767
Distributed network,114.06797739410467,768
Complex features,114.04174811270241,769
Graphical models,114.03579244046341,770
NLP algorithms,114.03000804187286,771
Processing pipeline,113.88596013744973,772
Machine learning,113.7832988908117,773
Adding new languages,113.6263997242786,774
Arabic Corpus,113.5565573142776,775
Cierva fellowship program,113.51550686839619,776
Product reviews,113.42562752167214,777
Third experiment,113.40613459568704,778
POS information,113.29288666148204,779
Combination method,113.27560751499186,780
Equivalence relation,113.27308666016688,781
MASC project,113.26096455997322,782
Arabic script,113.24295784201604,783
In-domain training data,113.18683566448817,784
State-of-the-art technology,113.09513129785591,785
Hybrid system,113.03517306485446,786
Dialogue participants,113.03365080204094,787
Topic detection,112.953057898525,788
Human Intelligence Tasks,112.91769882327935,789
Retrieval model,112.9056913009299,790
National language,112.90353621394752,791
Language learning,112.86489456127856,792
NLP services,112.81635655931314,793
Data sources,112.71202115183041,794
POS-tagging,112.64646765253201,795
Machine learning techniques,112.63685324045173,796
Public domain,112.63410716320413,797
Word sense disambiguation systems,112.63178671170499,798
Phonological rules,112.54576554153755,799
Annotation content,112.53336310988198,800
Expert systems,112.48100800388784,801
Factual information,112.46189050765497,802
Alignment performance,112.45127839620181,803
Relation patterns,112.41869481181493,804
Phrase structure,112.37698173033368,805
ATR algorithms,112.36692067866898,806
Text database,112.35108261501227,807
Pseudo-relevance feedback,112.34002934063028,808
WordNet structure,112.33226861814,809
Centering Theory,112.33049104406928,810
Open source license,112.32561671761687,811
Patient information leaflets,112.29828262141018,812
Fostering Language Resources Network,112.27205339502689,813
Encyclopedic information,112.2662463177112,814
Estimation method,112.21958735444787,815
Coreference relations,112.21393539522433,816
Language barrier,112.1800653602968,817
Treebank data,112.16313890722085,818
Data resources,112.00071354554348,819
Danish data,111.97382615019887,820
Frequency information,111.97162792806103,821
Annotation resources,111.93418841360108,822
Annotation types,111.91666868646826,823
Client-server architecture,111.79471039774063,824
